,channel_id,subscriber_count
20,UC-Zrs1kNTReEUfKWnDO_X4g,111000
21,UCxjXU89x6owat9dA8Z-bzdw,2390000
22,UCq_TsRds1PuHzPfLoSqGyZw,251000
23,UCFBjsYvwX7kWUjQoW7GcJ5A,1620000
24,UCVkqs_Q88BDmyaWwjYJ8_Ig,208000
25,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
26,UC6CaeizYeVf-yMalWq2Dong,7290
27,UCtmXnwe5EYXUc52pq-S2RAg,443000
28,UCcOYEm78CpaZQvPE6LtoSeA,3420000
0,UCUzpZpX2wRYOk3J8QTFGxDg,1290000
1,UCTYAwYlphiEFb6qSGJ5xXFQ,2950
2,UCRT-74ovdMKOFBC96w_gfyQ,403000
3,UCjr-_eWyX7RwHKSVxOP4eCA,10200
4,UCzoqsy8C3lCpsBBVUS3cpTw,4230
5,UCv2ejD5B1xOYtGB2cf80B8g,557000
6,UCXteDRy5qB0IjA8WPusCJ7w,1100000
7,UCxhygwqQ1ZMoBGQM2yEcNug,12800000
8,UC1oPBUWifc0QOOY8DEKhLuQ,5350000
9,UC4QadOSsJu54Qs8z99shRiQ,1490000
10,UC77HxguVMGFAGtIaSYGq8Fw,14800
11,UCJk8dZsM8SIGzIBJ-rDcB3Q,580000
12,UCvGQ6Se8KO9UO8wLPCuWVww,4030
13,UCTDMT3aL30noTVFgNPA9XtQ,587000
14,UC3oHasOAxRUwX0HpEhnWsQg,36600
15,UCEA8Umn4azMfY2-qic1lCOA,1500000
16,UC9y6YBCuAX3eFsLZmAxL1XA,1660
17,UCd1fLoVFooPeWqCEYVUJZqg,11900000
18,UCC2M6-jBjWuVtrTZZg-ymjg,478000
19,UCgeJ4ceseZ6b98AeKS4IBjg,20000
20,UCqly9F4Fr_jf2Y1Cy5hacRg,1080000
21,UC0B9OnE-SERPkw2zZxfU82g,5070
22,UClFSU9_bUb4Rc6OYfTt5SPw,6420000
23,UCkpeuy1OcoOuSnvDnvXamRA,212000
24,UCwv5vSeGOemjx_6YTuyKU9A,59700
25,UCEnElB_Ebd1SZKKJwYG8ddg,946
26,UC_NC5BE8OhyeuBDU0vKZg-g,128000
27,UCzMoibQRslh_1bTuW0YXc6A,10100000
28,UCtinbF-Q-fVthA0qrFQTgXQ,12100000
29,UCBnD1sJRWEyKpfQydw1mkCA,505000
0,UCRYy8uVgWHUhXBkEd5JLCpQ,138000
1,UCljUAjufNh7VI0yElcAdlhg,340000
2,UCVMvBhhCs_jZTGlHFI6Fh7w,298000
3,UCIx3RWYwikMlDiJeCEUbfEA,4340000
4,UCEX3CP7bOGpTBjVpm-H_qsw,1180
5,UCTv-XvfzLX3i4IGWAm4sbmA,5710000
6,UCPs6BouVj4Gl96zGwwzSWJg,37000
7,UCTvC3XC9hQGeMqG1LDGHMzg,479000
8,UC3IZKseVpdzPSBaWxBxundA,38600000
9,UCEIMvzf3R9d3_2A3IAajvHg,1930000
10,UCJeCKqR6uqrdCw6021WuWlA,249000
11,UCKtKKtjaaPKA1Oj8Ldnfsdg,481000
12,UCJx4TjKwjH7RJYOUW_FfjWQ,109000
13,UCQ3Kgx1G1NkELoJ8tJ3uelg,587000
14,UCwKRHVk7e1EhGB1S03Xmlrg,222000
15,UCacanWYQJCIwGZ0BHtBkTJQ,1930
16,UCC9SB7UVkUvmF7tXTXs0umA,157000
17,UCbD8EppRX3ZwJSou-TVo90A,14200000
18,UCyo6aLuDHbUoNTv-NR-Y0NA,1010000
19,UCip8ve30-AoX2y2OtAAmqFA,2150000
20,UCosdY-UuH21-lOwfXwYjiBw,12500
21,UCMtFAi84ehTSYSE9XoHefig,7650000
22,UCtQ6YW_bJln9SqUsu6cSR9Q,106000
23,UC_976xMxPgzIa290Hqtk-9g,4310000
24,UCx9u_-L46feayiuj7wb7-bQ,188000
25,UCqAbcgEp4NqCRnLG3NVJezw,311000
26,UCpO1VAdkPTUao4SNZJyFCVw,7560
27,UC8JfoNm0TVHI8L1vjVfEclA,75900
28,UCGP5viDd3ZZvdiZGpFxTQtQ,81500
29,UCwmurIyZ6FHyVPtKppe_2_A,5620000
0,UCE9zXOq5KCC05_dHhQJ9Gzg,8000
1,UConaGRzpWrIGU6ALkUASyYg,104000
2,UC9w-h_ciMmX64TcLRcb1xPg,3530000
3,UCynURu72A71GmEVQcsZXcKQ,117000
4,UCzw-C7fNfs018R1FzIKnlaA,12500000
5,UC1zYGo1jIIjMVDTLL3dydow,283000
6,UCPIRD4yr1hlAEovBCSNlAKg,1570000
7,UCeRYlwTRUJGXC25hFbw2SoA,171000
8,UCl2aT0nRejTCQO_LHZAftBw,4010000
9,UCtFmQ51K2iSHJwBKwyQQRdw,523000
10,UCjSUHGlaOM7nDZtzpreA9Jw,29100
11,UCxjXU89x6owat9dA8Z-bzdw,2390000
12,UCq_TsRds1PuHzPfLoSqGyZw,252000
13,UCFBjsYvwX7kWUjQoW7GcJ5A,1630000
14,UCpOjLndjOqMoffA-fr8cbKA,4340000
15,UCVkqs_Q88BDmyaWwjYJ8_Ig,209000
16,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
17,UC6CaeizYeVf-yMalWq2Dong,7310
18,UCtmXnwe5EYXUc52pq-S2RAg,444000
19,UCcOYEm78CpaZQvPE6LtoSeA,3440000
20,UCUzpZpX2wRYOk3J8QTFGxDg,1290000
21,UCTYAwYlphiEFb6qSGJ5xXFQ,2950
22,UCRT-74ovdMKOFBC96w_gfyQ,403000
23,UCjr-_eWyX7RwHKSVxOP4eCA,10200
24,UCzoqsy8C3lCpsBBVUS3cpTw,4230
25,UCv2ejD5B1xOYtGB2cf80B8g,557000
26,UCXteDRy5qB0IjA8WPusCJ7w,1100000
27,UCxhygwqQ1ZMoBGQM2yEcNug,12800000
28,UC1oPBUWifc0QOOY8DEKhLuQ,5350000
29,UC4QadOSsJu54Qs8z99shRiQ,1490000
0,UC77HxguVMGFAGtIaSYGq8Fw,14800
1,UCJk8dZsM8SIGzIBJ-rDcB3Q,580000
2,UCvGQ6Se8KO9UO8wLPCuWVww,4030
3,UCTDMT3aL30noTVFgNPA9XtQ,587000
4,UCmr9bYmymcBmQ1p2tLBRvwg,992000
5,UCljYHFazflmGaDr5Lo90KmA,5040000
6,UCgJT29ypj-ZGNX5y8GHapKA,668000
7,UC4QadOSsJu54Qs8z99shRiQ,1490000
8,UCs4KWxdP-lRc-dgLXE5i8Wg,2430000
9,UC1uZYgOfncA-Gnk0GsLVK5A,434000
10,UCl4e200EZm7NXq_iaYSXfeg,1740000
11,UC_NC5BE8OhyeuBDU0vKZg-g,128000
12,UCq_TsRds1PuHzPfLoSqGyZw,252000
13,UCnjTK_woY8DUgXeVQLgug9A,11200
14,UCp_RW49IudjKEw_yal7tfFw,984000
15,UCkpeuy1OcoOuSnvDnvXamRA,212000
16,UC3LAEwEhZ0Yn3l4-WatZo2Q,748000
17,UC7RMi15o0aQacJhxOc6LLmw,448000
18,UCriA6OetuAB_S9UCnvR-HdQ,419000
19,UCsg-YqdqQ-KFF0LNk23BY4A,308000
20,UCxpIo6FFB7gMQz2Fy2X8XdQ,363000
21,UCc3FnR9YVLyd-c4_uWpzgtA,8710
22,UC6VSFaHYbR-bhNer7DXxGNQ,2080000
23,UCSpJidCvg-XhMKge2o5CkWg,75
24,UCw61Gu5Wa_r16dscWoAzUhA,95800
25,UCGUYjULxGiA4my7iVq-1Kow,190
26,UCKB2ePQcisre4Cacyk1W-gw,522000
27,UCBnD1sJRWEyKpfQydw1mkCA,505000
28,UCyo6aLuDHbUoNTv-NR-Y0NA,1010000
29,UCSoEDFXaMcHbAlWlduce2eg,522000
0,UCaak9sggUeIBPOd8iK_BXcQ,3540000
1,UCg_Wchs_AGoHrlayD_rhO0Q,490000
2,UCbQzFZBozA9M9UOa3aqmJVw,10800
3,UCLdnL7RNgh616cUbJJUGPRg,287000
4,UCsZeTTanfUhWUeV_hzw7D4w,1130
5,UC1ToVxtUzre1zhpTVxsSh5Q,412000
6,UCwKRHVk7e1EhGB1S03Xmlrg,222000
7,UCY5fcqgSrQItPAX_Z5Frmwg,1060000
8,UCWU3QKablvVEK6JcEyEC58w,516000
9,UC1zsShDyJp8AafQu9BPo1PQ,1320000
10,UC2v_FEM2obGMne07CgXU8hw,63600
11,UCm1dsgJNnhaLkY3uAdqN4mA,12200000
12,UCRldDgf6cO1I7YRx-XyH87A,19300
13,UCOvLFgl1st5wvX-9TBY5OsA,12200
14,UCfVvZGS8d2AFrvoX6zT5mDg,433000
15,UCD7-Ocp4InwPKzwiq_U-Abg,701000
16,UC4lN5sizuJraSHqy99xTy6Q,1230000
17,UCTYAwYlphiEFb6qSGJ5xXFQ,2950
18,UCvCnMeBahhM8wfADjUhNBvQ,49600
19,UCLK2c2tKTmBQUIN3iPMVd2A,5550
20,UCpOjLndjOqMoffA-fr8cbKA,4340000
21,UC9TSfpyxg_-3jG-eqDI2_RQ,391000
22,UCm7S9NqpjZcB3OQ1-2zAghA,87300
23,UCdpwrfzRHaxrYl4cehVgjwg,29300
24,UCjnJ4buqbnpRVaT3IDUQPZQ,337000
25,UCIrx7QvkoC2j8QjquPZLK-A,85100
26,UCMtFAi84ehTSYSE9XoHefig,7650000
27,UCxjXU89x6owat9dA8Z-bzdw,2390000
28,UCmQp6ZaAejJKKkXc_Y_lh1A,31300
29,UC6SmH9mR82nj28_NNg_rZvA,683000
0,UCEojdIMF62_65_iYQsvF50Q,110000
1,UCRDDfbYPHX_GUJ4lcQYTc8A,1910000
2,UCT3eZqObkieYvtrTncLnoog,232000
3,UCVxR92R3kl7pr0CYY0podOA,121000
4,UCrrhRxMWQcCoWoI8dyu8tKw,35900
5,UCIIhko3gMRId9cCteX1eu-Q,54700
6,UCr329Rli7b2rKUVxcu32bOA,110000
7,UCNcQkRqY3_Ozcnlo6STqlAQ,106000
8,UCeLPm9yH_a_QH8n6445G-Ow,4880000
9,UClk786pBeTaF8gdvS6l32Rw,23100
10,UCb6dkx5E86FG_9xgjbsFE8Q,0
11,UCqltwdVS2hLvSjC9eFmfrWg,560000
12,UCcOYEm78CpaZQvPE6LtoSeA,3440000
13,UCue0AhOm8SARARIcT-0mE1w,0
14,UCEH8O1Z3yM14mH671CaSf4Q,109000
15,UC9el9fwuXsF9tpnrCo6X98g,0
16,UCrsnfPtox8SQrVl0WySNjgQ,89300
17,UCEdB0Cw2kjiIjlytrmiUlwQ,112000
18,UCCvy1DY5OP7D4RWsqczIxbA,18200
19,UCbWaBA3AmxO5bJrqBouc8vA,66200
20,UCIOgnwv7IOAjGf0onKlbNLw,111000
21,UCynURu72A71GmEVQcsZXcKQ,117000
22,UCZJLOAUdvQHrIXQs3Hq17Hw,0
23,UCC9SB7UVkUvmF7tXTXs0umA,157000
24,UCrHZjJf0sNsHtfsKHwqe4fA,47200
25,UCYetAe5kFTS6JR4yklBL8zQ,36000
26,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
27,UCmr9bYmymcBmQ1p2tLBRvwg,992000
28,UCljYHFazflmGaDr5Lo90KmA,5040000
29,UCgJT29ypj-ZGNX5y8GHapKA,668000
0,UC4QadOSsJu54Qs8z99shRiQ,1490000
1,UCs4KWxdP-lRc-dgLXE5i8Wg,2430000
2,UC1uZYgOfncA-Gnk0GsLVK5A,434000
3,UCl4e200EZm7NXq_iaYSXfeg,1740000
4,UC_NC5BE8OhyeuBDU0vKZg-g,128000
5,UCq_TsRds1PuHzPfLoSqGyZw,252000
6,UCnjTK_woY8DUgXeVQLgug9A,11200
7,UCp_RW49IudjKEw_yal7tfFw,984000
8,UCkpeuy1OcoOuSnvDnvXamRA,212000
9,UC3LAEwEhZ0Yn3l4-WatZo2Q,748000
10,UC7RMi15o0aQacJhxOc6LLmw,448000
11,UCriA6OetuAB_S9UCnvR-HdQ,419000
12,UCsg-YqdqQ-KFF0LNk23BY4A,308000
13,UCxpIo6FFB7gMQz2Fy2X8XdQ,363000
14,UCc3FnR9YVLyd-c4_uWpzgtA,8710
15,UC6VSFaHYbR-bhNer7DXxGNQ,2080000
16,UCSpJidCvg-XhMKge2o5CkWg,75
17,UCw61Gu5Wa_r16dscWoAzUhA,95800
18,UCGUYjULxGiA4my7iVq-1Kow,190
19,UCKB2ePQcisre4Cacyk1W-gw,522000
20,UCBnD1sJRWEyKpfQydw1mkCA,505000
21,UCyo6aLuDHbUoNTv-NR-Y0NA,1010000
22,UCSoEDFXaMcHbAlWlduce2eg,522000
23,UCaak9sggUeIBPOd8iK_BXcQ,3540000
24,UCg_Wchs_AGoHrlayD_rhO0Q,490000
25,UCbQzFZBozA9M9UOa3aqmJVw,10800
26,UCLdnL7RNgh616cUbJJUGPRg,287000
27,UCsZeTTanfUhWUeV_hzw7D4w,1130
28,UC1ToVxtUzre1zhpTVxsSh5Q,412000
29,UCpOjLndjOqMoffA-fr8cbKA,4340000
0,UC6VSFaHYbR-bhNer7DXxGNQ,2080000
1,UCPQ0GEWwLaam1lTX9P-CgGA,224000
2,UC14Yc2Qv92DMuyNRlHvpo2Q,941000
3,UCgOfjIl0I_oG7VxIoaKaRsw,1140000
4,UC_NC5BE8OhyeuBDU0vKZg-g,128000
5,UC8k5Hd0UtZLrUvZHhsHfgzA,84400
6,UCq_TsRds1PuHzPfLoSqGyZw,252000
7,UC6DrdXDa__2fgeD5Mjncdkw,12700
8,UCmr9bYmymcBmQ1p2tLBRvwg,992000
9,UCgJT29ypj-ZGNX5y8GHapKA,668000
10,UCMOWCrRrcdSRT7dCR_dB7qA,1460000
11,UC3LAEwEhZ0Yn3l4-WatZo2Q,748000
12,UC78zfX-wGho3o6MrrnzLzMw,1120000
13,UCG-5D9k_fL4FnMeNuraeAtA,284000
14,UC9hjXy61UPW7iLfWswKzhww,1590000
15,UCvc33FeURfaIN5M8x9wGVjQ,266000
16,UCp_RW49IudjKEw_yal7tfFw,984000
17,UC169FIKMFQKr1n65N3UcQag,607000
18,UC8M-PkL6rzZfzHi8dURgWog,30600
19,UCRT-74ovdMKOFBC96w_gfyQ,403000
20,UCRldDgf6cO1I7YRx-XyH87A,19300
21,UCg3qsVzHeUt5_cPpcRtoaJQ,3140000
22,UCzMoibQRslh_1bTuW0YXc6A,10100000
23,UC9aBzgyuScboYgC8SYmiEgg,22900
24,UCWc-XpFHPK1SwGcvpFPZ8NA,556000
25,UC4QadOSsJu54Qs8z99shRiQ,1490000
26,UCXgaaEw-FRb4HXGo8ka-pfw,254000
27,UCBmp_KLXZ3ZeHSSHvjot9_g,34200
28,UC8_wmm5DX9mb4jrLiw8ZYzw,3020000
29,UC0mhOaiTObQ9hsCIBQM7Hnw,362000
0,UC6YuttrRJ_LZNddA_DJ_VSQ,2010000
1,UCxjXU89x6owat9dA8Z-bzdw,2390000
2,UCQgj01s2fuEFnkxNvGP42cg,22100
3,UCMjPaH_cobWKILEnIa-RIMg,46600
4,UCQUdNis13Y2bXiV7fssSNCg,692000
5,UCyo6aLuDHbUoNTv-NR-Y0NA,1010000
6,UC4fkKmoc1NDf82GcFjEpZlg,11600
7,UCKtKKtjaaPKA1Oj8Ldnfsdg,481000
8,UCZoaq0ZN9OdFo15DmoPCWig,50300
9,UCfkM3u-0uSKADDitZLpXcfA,553000
10,UCG4fqU419F_vnBkIfSyR9Yg,425000
11,UCSoEDFXaMcHbAlWlduce2eg,522000
12,UCljYHFazflmGaDr5Lo90KmA,5040000
13,UCF5v1ubUrzLLiXnR4XxsFbQ,0
14,UC1uZYgOfncA-Gnk0GsLVK5A,434000
15,UCvmppcdYf4HOv-tFQhHHJMA,104000
16,UCFTVNLC7ysej-sD5lkLqNGA,5470000
17,UCl4e200EZm7NXq_iaYSXfeg,1740000
18,UCDTdcAqZRWubUiDFUzmdNeA,347000
19,UCRVruzlQF5cqpw9jQgIgNdw,756000
20,UCC_ElJAc9JrtkMm3zTTJ1_A,298000
21,UCpOjLndjOqMoffA-fr8cbKA,4340000
22,UC6VSFaHYbR-bhNer7DXxGNQ,2080000
23,UCPQ0GEWwLaam1lTX9P-CgGA,224000
24,UC14Yc2Qv92DMuyNRlHvpo2Q,941000
25,UCgOfjIl0I_oG7VxIoaKaRsw,1140000
26,UC_NC5BE8OhyeuBDU0vKZg-g,128000
27,UC8k5Hd0UtZLrUvZHhsHfgzA,84400
28,UCq_TsRds1PuHzPfLoSqGyZw,252000
29,UC6DrdXDa__2fgeD5Mjncdkw,12700
0,UCmr9bYmymcBmQ1p2tLBRvwg,992000
1,UCgJT29ypj-ZGNX5y8GHapKA,668000
2,UCMOWCrRrcdSRT7dCR_dB7qA,1460000
3,UC3LAEwEhZ0Yn3l4-WatZo2Q,748000
4,UC78zfX-wGho3o6MrrnzLzMw,1120000
5,UCG-5D9k_fL4FnMeNuraeAtA,284000
6,UC9hjXy61UPW7iLfWswKzhww,1590000
7,UCvc33FeURfaIN5M8x9wGVjQ,266000
8,UCp_RW49IudjKEw_yal7tfFw,984000
9,UC169FIKMFQKr1n65N3UcQag,607000
10,UC8M-PkL6rzZfzHi8dURgWog,30600
11,UCRT-74ovdMKOFBC96w_gfyQ,403000
12,UCRldDgf6cO1I7YRx-XyH87A,19300
13,UCg3qsVzHeUt5_cPpcRtoaJQ,3140000
14,UCO6t3VQrpvrM4gYDRQ-58Ew,281000
15,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
16,UCa6vGFO9ty8v5KZJXQxdhaw,16900000
17,UC1cHlPIE-kqiPvpyYz2O8rQ,1170000
18,UCkkxn2ldlFUMupTlXU8meAw,956000
19,UCQ3Kgx1G1NkELoJ8tJ3uelg,587000
20,UCBV4S3kliBSKTFswcTEhC9w,122000
21,UCdiwwLoU6GNtkX3DGdlhFPw,328
22,UCokK-tAztZYbWNs7tLpI5dA,44300
23,UCrEU0b3lpZyrFh7VImwWkxA,366000
24,UCuaFvcY4MhZY3U43mMt1dYQ,3600000
25,UCLiTIZKujQedn1jQ5G8Anfg,192000
26,UC6YuttrRJ_LZNddA_DJ_VSQ,2010000
27,UCIh1ece8ULCBPwzUngAT76w,90
28,UConaGRzpWrIGU6ALkUASyYg,104000
0,UCPOZ6bNwtTIn7hKlUKyFoDg,235
1,UCLtMK4XuSmwWu88GOW7S8qA,188
2,UCCy80SwBwALYglGO68Fpy_Q,26500
3,UC4YaOt1yT-ZeyB0OmxHgolA,2760000
4,UC0e87WXu_SJhrc8tb08qyaQ,123000
5,UCq_TsRds1PuHzPfLoSqGyZw,252000
6,UC4QadOSsJu54Qs8z99shRiQ,1490000
7,UC_NC5BE8OhyeuBDU0vKZg-g,128000
8,UCLhgIX2L5ZCaWdlaxR_oTAg,466000
9,UC-km1012mEUQQLGxggmrazw,742000
10,UC499RUHBCxesTo_ppKPlfhg,123000
11,UCw6Y7niyneaJezhnkBSOqkQ,121000
12,UCnoV9-8oRfF-c9BFkgTD2nA,374000
13,UCTfta7Ult6yLu7ru-WInOGg,62800
14,UCF9DM3iAcBx2dg_hBiJntjw,227000
15,UCyr88n7sB_iR9SV6sh7YOqQ,173000
16,UCZkq6PkauqM-3xJqm9mT9lA,112000
17,UCQVGAwZGA9jrH2XF7feK2xQ,56700
18,UCio6um-iVh_d1Qixsa_IwIg,107000
19,UCTv-XvfzLX3i4IGWAm4sbmA,5710000
20,UC94pY6IRKSJbZ1V36yQA1wg,22500
21,UCpOjLndjOqMoffA-fr8cbKA,4340000
22,UCGp6ZhNXsysV7nKMrUOlT-A,8520
23,UC1l7nr1LN4GLWGEB1jqaZ8Q,21100
24,UCFsh-rJiy2S_xuZZMg6ERZg,0
25,UCBeHscpeX1Pi4soacguRPDg,1760
26,UCahKjkez9olNwcpc5pZwzvg,1350000
27,UCfodSug0zXKfd8HpSay9JBg,374000
28,UCiHXPGpKW-mudrCvz6kZMjg,7520
29,UCzgxx_DM2Dcb9Y1spb9mUJA,7830000
0,UCAoHGYa3rHOyKyghUABKvUQ,2120
1,UCEf_Bc-KVd7onSeifS3py9g,23000000
2,UC1qaxWuuQoVFDo-MHivWKyA,7220
3,UCoQdgj5CIHEV84GlCz_QKkQ,41000
4,UCg9mwxF0uacG3Q4N91wo2TQ,1140000
5,UC-yXuc1__OzjwpsJPlxYUCQ,23800000
6,UCwN4CR-bDM9ZjvPhb44AfxQ,1070000
7,UCd_yFWKGwk-5d1rcwBjkBTQ,7970
8,UCOzWD4b_-q77XTaSl89OukA,57300
9,UC9HBy_VDP4RL-04gnZZSpKw,224
10,UCVP_Fma2_-BEKWYc79JVQDw,808000
11,UCO6t3VQrpvrM4gYDRQ-58Ew,281000
12,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
13,UCa6vGFO9ty8v5KZJXQxdhaw,16900000
14,UC1cHlPIE-kqiPvpyYz2O8rQ,1170000
15,UCkkxn2ldlFUMupTlXU8meAw,956000
16,UCQ3Kgx1G1NkELoJ8tJ3uelg,587000
17,UCBV4S3kliBSKTFswcTEhC9w,122000
18,UCdiwwLoU6GNtkX3DGdlhFPw,328
19,UCokK-tAztZYbWNs7tLpI5dA,44300
20,UCrEU0b3lpZyrFh7VImwWkxA,366000
21,UCuaFvcY4MhZY3U43mMt1dYQ,3600000
22,UCmr9bYmymcBmQ1p2tLBRvwg,992000
23,UCLiTIZKujQedn1jQ5G8Anfg,192000
24,UC6YuttrRJ_LZNddA_DJ_VSQ,2010000
25,UCIh1ece8ULCBPwzUngAT76w,90
26,UConaGRzpWrIGU6ALkUASyYg,104000
27,UCPOZ6bNwtTIn7hKlUKyFoDg,235
28,UCLtMK4XuSmwWu88GOW7S8qA,188
29,UCCy80SwBwALYglGO68Fpy_Q,26500
0,UC4YaOt1yT-ZeyB0OmxHgolA,2760000
1,UC0e87WXu_SJhrc8tb08qyaQ,123000
2,UCq_TsRds1PuHzPfLoSqGyZw,252000
3,UC4QadOSsJu54Qs8z99shRiQ,1490000
4,UC_NC5BE8OhyeuBDU0vKZg-g,128000
5,UCLhgIX2L5ZCaWdlaxR_oTAg,466000
6,UC-km1012mEUQQLGxggmrazw,742000
7,UC499RUHBCxesTo_ppKPlfhg,123000
8,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
9,UCp_RW49IudjKEw_yal7tfFw,984000
10,UCRT-74ovdMKOFBC96w_gfyQ,403000
11,UCR6CQjFdbcJcrmbQmRkzWGQ,203000
12,UCp1p09xUo_lTQONF73ptnBg,337000
13,UCAaGaynFpku5cAx6OOSrW-w,1660000
14,UCHDhZDpNrVK6W4XEkoYI0Fw,5010
15,UC1zsShDyJp8AafQu9BPo1PQ,1320000
16,UCscgnhNfNhQSguRpqMFIu0g,9270
17,UC7RMi15o0aQacJhxOc6LLmw,448000
18,UCl4e200EZm7NXq_iaYSXfeg,1740000
19,UCH_ooLegdVwuhalm3rId9nw,61200
20,UCCC7cPlaraQtAVGph5hU4Xw,856000
21,UCEAvwlv0ZtJrSsgaA2CewOw,1150000
22,UCad4VUyyzWqenlkjfCTQ47A,163000
23,UCOvLFgl1st5wvX-9TBY5OsA,12100
24,UCWbAUdjPLJdmoaCcNyrCgug,700
25,UCtDEkfJlNHq_ONjQnsX5YeA,104000
26,UCFLpS7vAGxlNgL0ZorC8oUw,383000
27,UCO6t3VQrpvrM4gYDRQ-58Ew,281000
0,UCFBSXqhTCTQp7zfXO-FhA6A,138000
1,UCTDMT3aL30noTVFgNPA9XtQ,587000
2,UCdXjy8D4J8I6o5VKGMyHP3g,212000
3,UCqAbcgEp4NqCRnLG3NVJezw,311000
4,UCtLo4nwb3ObCDZ4m8b8u7fA,235000
5,UCzo3YIew-QemOnpADTofqTg,39400
6,UC0yQ2h4gQXmVUFWZSqlMVOA,177000
7,UCLI3BRE4RmYNZcMCv2lIsQA,0
8,UCwTDfpw2NE41h02-lWBJpFg,154000
9,UCKB2ePQcisre4Cacyk1W-gw,522000
10,UCRDDfbYPHX_GUJ4lcQYTc8A,1910000
11,UCDoBgfVkfIGBSD9P35eKeKQ,98600
12,UCYs35nWy7aTUBA4w8LcSCjQ,164000
13,UCD-miitqNY3nyukJ4Fnf4_A,556000
14,UClX3YSREJp3ELuv2wFAYOzA,1280000
15,UCvzSb_UplIjqEMZ2L8tBjrA,83100
16,UClFSU9_bUb4Rc6OYfTt5SPw,6420000
17,UCeEw2Utee_-P8-KZYTzuUsw,390000
18,UCQ3Kgx1G1NkELoJ8tJ3uelg,587000
19,UCue0AhOm8SARARIcT-0mE1w,0
20,UCQUA8cPZgNoYEW2OgX482ng,534000
21,UCsg-YqdqQ-KFF0LNk23BY4A,308000
22,UC-g-w1lS2yYmOLKV6UPrR_A,84100
23,UCBHtVh4v1wlNPb5SMXRAT0Q,37300
24,UCroloVlHKUnvOMn5MtuvyDg,423000
25,UC3XTzVzaHQEd30rQbuvCtTQ,8200000
26,UCFTjuhSe0OwwfxeI8qJjpJQ,199000
27,UCB6pJFaFByws3dQj4AdLdyA,1110000
28,UC_pwIXKXNm5KGhdEVzmY60A,8610000
29,UCupvZG-5ko_eiXAupbDfxWw,10200000
0,UCSoEDFXaMcHbAlWlduce2eg,522000
1,UCokK-tAztZYbWNs7tLpI5dA,44300
2,UCDrXxofz1CIOo9vqwHqfIyg,186000
3,UCu239C8QdmDYoKiSd7ovNWQ,10800
4,UCfQe46ORsH0b1-jNuuvbOhA,19400
5,UCa6vGFO9ty8v5KZJXQxdhaw,16900000
6,UCaO16EyoX6_064H0txQ0vZQ,2030000
7,UCynURu72A71GmEVQcsZXcKQ,117000
8,UC0e87WXu_SJhrc8tb08qyaQ,123000
9,UC9bet8Rcj620A9n_qBj4nUg,306000
10,UCdiwwLoU6GNtkX3DGdlhFPw,328
11,UClyvSlm-AkWi-OyuUZ9p6Rg,293000
12,UC15ebOqdhmvl1eb0s0jk5aw,337000
13,UCAqlxq4Bs9PjI86M9lM18TA,4890000
14,UC02K-De6oOKX0fQeqIKID3Q,414000
15,UCkkxn2ldlFUMupTlXU8meAw,956000
16,UConaGRzpWrIGU6ALkUASyYg,104000
17,UCqMDCgp37r-tRNaMGsIDgwA,274000
18,UCVP_Fma2_-BEKWYc79JVQDw,808000
19,UC8pLL1oT5TzhEDx0Xl_sS1Q,27500
20,UCBV4S3kliBSKTFswcTEhC9w,122000
21,UCb_CkUzhPsHXdrpQl9Zg5aA,186000
22,UCAoHGYa3rHOyKyghUABKvUQ,2120
23,UCq_TsRds1PuHzPfLoSqGyZw,252000
24,UCuaFvcY4MhZY3U43mMt1dYQ,3600000
25,UCRijo3ddMTht_IHyNSNXpNQ,52200000
26,UCtQ6YW_bJln9SqUsu6cSR9Q,106000
27,UCxhygwqQ1ZMoBGQM2yEcNug,12800000
28,UC1cHlPIE-kqiPvpyYz2O8rQ,1170000
29,UCj-BQGbXXIuMFS04ZgvIeRg,1720000
0,UCg9mwxF0uacG3Q4N91wo2TQ,1140000
1,UCKe0ri_Fx7yCAaLqVABZgGA,491000
2,UCY9n5IhUKc1mI2D8sHTkzzQ,14500
3,UCz89Dq7wruqVs77qQh834lg,61800
4,UCYJnKTyn-1lbNRV5G92UMfA,57500
5,UC-9OFEFOUf72kwdvNcJ3PJQ,59700
6,UC2PRpKmHDXZ9KwpaF41TEnQ,25900
7,UCM__q3oPuZUTAuK4DomKAQw,13200
8,UCLiTIZKujQedn1jQ5G8Anfg,192000
9,UCpr5mSSUbIQU816dNjaDdyg,4900000
10,UC6YuttrRJ_LZNddA_DJ_VSQ,2010000
11,UCmr9bYmymcBmQ1p2tLBRvwg,992000
12,UCrEU0b3lpZyrFh7VImwWkxA,366000
13,UCuaFvcY4MhZY3U43mMt1dYQ,3600000
14,UCLYlpN8yN536YoJd6FtiKwg,811000
15,UCv2ejD5B1xOYtGB2cf80B8g,557000
16,UC4QadOSsJu54Qs8z99shRiQ,1490000
17,UCqltwdVS2hLvSjC9eFmfrWg,560000
18,UCtmXnwe5EYXUc52pq-S2RAg,444000
